sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
25N04946	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04946	25N04946-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04946/B_25N04946_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04946/B_25N04946_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	1833283.919	1563941.416
25N04946	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04946	25N04946-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04946/R_25N04946_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04946/R_25N04946_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	1614005.345	1359021.263
25N04964	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04964	25N04964-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04964/B_25N04964_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04964/B_25N04964_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2039193.562	1728297.723
25N04964	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04964	25N04964-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04964/R_25N04964_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04964/R_25N04964_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2384857.514	1985909.709
25N04976_c	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04976_c	25N04976-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04976/B_25N04976_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04976/B_25N04976_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2994871.39	2409696.252
25N04976_c	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04976_c	25N04976-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04976/R_25N04976_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04976/R_25N04976_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2989385.244	2457309.574
25N04978	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04978	25N04978-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04978/B_25N04978_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04978/B_25N04978_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3022761.293	2496927.384
25N04978	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04978	25N04978-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04978/R_25N04978_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04978/R_25N04978_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3046642.705	2507662.579
25N04981_c	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04981_c	25N04981-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04981/B_25N04981_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04981/B_25N04981_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3114807.719	2540302.99
25N04981_c	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04981_c	25N04981-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04981/R_25N04981_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04981/R_25N04981_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3216656.904	2603912.273
25N04983	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04983	25N04983-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04983/B_25N04983_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04983/B_25N04983_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3097171.362	2491824.2
25N04983	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04983	25N04983-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04983/R_25N04983_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04983/R_25N04983_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2881586.992	2313994.975
25N04984	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04984	25N04984-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04984/B_25N04984_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04984/B_25N04984_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3392987.658	2676779.712
25N04984	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04984	25N04984-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04984/R_25N04984_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04984/R_25N04984_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2570315.759	2066489.072
25N04985	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04985	25N04985-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04985/B_25N04985_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04985/B_25N04985_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2520695.806	2058432.616
25N04985	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04985	25N04985-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04985/R_25N04985_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04985/R_25N04985_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2855558.92	2292350.752
25N04986	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04986	25N04986-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04986/B_25N04986_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04986/B_25N04986_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2425370.726	2004687.718
25N04986	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04986	25N04986-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04986/R_25N04986_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04986/R_25N04986_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2395975.555	1977122.158
25N04987	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04987	25N04987-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04987/B_25N04987_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04987/B_25N04987_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3537038.742	2773686.571
25N04987	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04987	25N04987-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04987/R_25N04987_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04987/R_25N04987_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3194942.175	2493990.113
25N04989	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04989	25N04989-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04989/B_25N04989_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04989/B_25N04989_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3018018.81	2439518.312
25N04989	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04989	25N04989-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04989/R_25N04989_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04989/R_25N04989_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2917023.1	2337129.617
25N04990	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04990	25N04990-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04990/B_25N04990_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04990/B_25N04990_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3340914.566	2661262.933
25N04990	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04990	25N04990-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04990/R_25N04990_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04990/R_25N04990_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2707382.364	2166309.899
25N04991	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04991	25N04991-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04991/B_25N04991_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04991/B_25N04991_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2379859.515	1930332.292
25N04991	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04991	25N04991-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04991/R_25N04991_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04991/R_25N04991_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2568369.329	2058443.338
25N04992	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04992	25N04992-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04992/B_25N04992_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04992/B_25N04992_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2651966.04	2151468.498
25N04992	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04992	25N04992-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04992/R_25N04992_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04992/R_25N04992_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2467702.818	2042058.391
25N04994	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04994	25N04994-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04994/B_25N04994_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04994/B_25N04994_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3059850.591	2452227.907
25N04994	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04994	25N04994-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04994/R_25N04994_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04994/R_25N04994_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3250675.345	2580709.676
25N04995	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04995	25N04995-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04995/B_25N04995_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04995/B_25N04995_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3548047.73	2782859.943
25N04995	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04995	25N04995-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04995/R_25N04995_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04995/R_25N04995_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3178088.786	2512535.807
25N04998	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04998	25N04998-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04998/B_25N04998_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04998/B_25N04998_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2594073.417	2148210.396
25N04998	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04998	25N04998-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04998/R_25N04998_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04998/R_25N04998_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2382483.209	1984490.796
25N04999	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04999	25N04999-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04999/B_25N04999_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04999/B_25N04999_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2920251.171	2396005.124
25N04999	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04999	25N04999-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04999/R_25N04999_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04999/R_25N04999_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2537942.872	2105838.724
25N05000	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05000	25N05000-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05000/B_25N05000_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05000/B_25N05000_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3653712.85	2907143.521
25N05000	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05000	25N05000-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05000/R_25N05000_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05000/R_25N05000_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3185925.237	2492527.964
25N05001	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05001	25N05001-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05001/B_25N05001_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05001/B_25N05001_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3184321.5	2566318.05
